route_id,trip_id,service_id
110,2996,29
110,2997,29
110,2998,29
110,2999,29
1001,3,27
1001,30,27
1001,300,29
110,3000,29
110,3001,29
110,3002,29
110,3003,29
110,3004,29
110,3005,29
110,3006,29
110,3007,29
110,3008,29
110,3009,29
1001,301,29
110,3010,30
110,3011,30
110,3012,30
110,3013,30
110,3014,30
110,3015,30
110,3016,30
110,3017,30
110,3018,30
110,3019,30
1001,302,29
110,3020,30
110,3021,30
110,3022,30
110,3023,30
110,3024,30
110,3025,30
110,3026,30
110,3027,30
110,3028,30
110,3029,30
1001,303,29
110,3030,30
110,3031,30
110,3032,30
110,3033,30
110,3034,30
110,3035,30
110,3036,30
110,3037,30
110,3038,30
110,3039,30
1001,304,29
110,3040,30
110,3041,30
110,3042,30
110,3043,30
110,3044,30
110,3045,30
110,3046,30
110,3047,30
110,3048,30
110,3049,30
1001,305,29
110,3050,30
110,3051,30
110,3052,30
110,3053,30
110,3054,30
110,3055,31
110,3056,31
110,3057,31
110,3058,31
110,3059,31
1001,306,29
110,3060,31
110,3061,31
110,3062,31
110,3063,31
110,3064,31
110,3065,31
110,3066,31
110,3067,31
110,3068,31
110,3069,31
1001,307,29
110,3070,31
110,3071,31
110,3072,31
110,3073,31
110,3074,31
110,3075,31
110,3076,31
110,3077,31
110,3078,31
110,3079,31
1001,308,29
110,3080,31
110,3081,31
110,3082,31
110,3083,31
110,3084,31
110,3085,31
110,3086,31
110,3087,31
110,3088,31
110,3089,31
1001,309,29
110,3090,31
110,3091,31
110,3092,31
110,3093,31
110,3094,31
110,3095,31
110,3096,31
110,3097,31
110,3098,31
110,3099,31
1001,31,27
1001,310,29
110,3100,33
110,3101,33
110,3102,33
110,3103,33
110,3104,33
110,3105,33
110,3106,33
110,3107,33
110,3108,33
110,3109,33
1001,311,29
110,3110,33
110,3111,33
110,3112,33
110,3113,33
110,3114,33
110,3115,33
110,3116,33
110,3117,33
110,3118,33
110,3119,33
1001,312,29
110,3120,33
110,3121,33
110,3122,33
110,3123,33
110,3124,33
110,3125,33
110,3126,33
110,3127,33
110,3128,33
110,3129,33
1001,313,29
110,3130,33
110,3131,27
110,3132,27
110,3133,28
110,3134,28
110,3135,29
110,3136,29
110,3137,30
110,3138,30
110,3139,31
1001,314,29
110,3140,31
110,3141,33
110,3142,33
110,3143,33
110,3144,27
110,3145,28
110,3146,29
110,3147,30
110,3148,31
110,3149,27
1001,315,29
110,3150,28
110,3151,29
110,3152,30
110,3153,31
110,3154,27
110,3155,28
110,3156,29
110,3157,30
110,3158,31
110,3159,32
1001,316,29
110,3160,27
110,3161,28
110,3162,29
110,3163,30
110,3164,31
110,3165,32
110,3166,32
110,3167,32
110,3168,32
110,3169,32
1001,317,29
110,3170,32
110,3171,32
110,3172,32
110,3173,32
110,3174,32
110,3175,32
110,3176,32
110,3177,32
110,3178,32
110,3179,32
1001,318,29
110,3180,32
110,3181,32
110,3182,32
110,3183,32
110,3184,32
110,3185,32
110,3186,32
110,3187,32
110,3188,32
110,3189,32
1001,319,29
110,3190,32
110,3191,32
110,3192,32
110,3193,32
110,3194,32
110,3195,32
110,3196,32
110,3197,32
110,3198,32
110,3199,32
1001,32,27
1001,320,29
110,3200,32
110,3201,32
110,3202,32
110,3203,32
110,3204,32
110,3205,32
110,3206,32
110,3207,32
110,3208,32
110,3209,32
1001,321,29
110,3210,32
110,3211,32
110,3212,32
110,3213,32
110,3214,32
110,3215,32
110,3216,32
110,3217,32
110,3218,32
110,3219,32
1001,322,29
110,3220,32
110,3221,32
110,3222,32
110,3223,32
110,3224,32
110,3225,32
110,3226,32
110,3227,32
110,3228,32
110,3229,32
1001,323,29
110,3230,32
110,3231,32
1003,3232,27
1003,3233,27
1003,3234,27
1003,3235,27
1003,3236,27
1003,3237,27
1003,3238,27
1003,3239,27
1001,324,29
1003,3240,27
1003,3241,27
1003,3242,27
1003,3243,27
1003,3244,27
1003,3245,27
1003,3246,27
1003,3247,27
1003,3248,27
1003,3249,27
1001,325,29
1003,3250,27
1003,3251,27
1003,3252,27
1003,3253,27
1003,3254,27
1003,3255,27
1003,3256,27
1003,3257,27
1003,3258,27
1003,3259,27
1001,326,29
1003,3260,27
1003,3261,27
1003,3262,27
1003,3263,27
1003,3264,27
1003,3265,27
1003,3266,27
1003,3267,27
1003,3268,27
1003,3269,27
1001,327,29
1003,3270,27
1003,3271,27
1003,3272,27
1003,3273,27
1003,3274,27
1003,3275,27
1003,3276,27
1003,3277,27
1003,3278,27
1003,3279,27
1001,328,29
1003,3280,27
1003,3281,27
1003,3282,27
1003,3283,27
1003,3284,27
1003,3285,27
1003,3286,27
1003,3287,27
1003,3288,27
1003,3289,27
1001,329,29
1003,3290,27
1003,3291,27
1003,3292,27
1003,3293,27
1003,3294,27
1003,3295,27
1003,3296,27
1003,3297,27
1003,3298,27
1003,3299,27
1001,33,27
1001,330,29
1003,3300,27
1003,3301,27
1003,3302,27
1003,3303,27
1003,3304,27
1003,3305,27
1003,3306,27
1003,3307,27
1003,3308,27
1003,3309,27
1001,331,29
1003,3310,27
1003,3311,27
1003,3312,28
1003,3313,28
1003,3314,28
1003,3315,28
1003,3316,28
1003,3317,28
1003,3318,28
1003,3319,28
1001,332,29
1003,3320,28
1003,3321,28
1003,3322,28
1003,3323,28
1003,3324,28
1003,3325,28
1003,3326,28
1003,3327,28
1003,3328,28
1003,3329,28
1001,333,29
1003,3330,28
1003,3331,28
1003,3332,28
1003,3333,28
1003,3334,28
1003,3335,28
1003,3336,28
1003,3337,28
1003,3338,28
1003,3339,28
1001,334,29
1003,3340,28
1003,3341,28
1003,3342,28
1003,3343,28
1003,3344,28
1003,3345,28
1003,3346,28
1003,3347,28
1003,3348,28
1003,3349,28
1001,335,29
1003,3350,28
1003,3351,28
1003,3352,28
1003,3353,28
1003,3354,28
1003,3355,28
1003,3356,28
1003,3357,28
1003,3358,28
1003,3359,28
1001,336,29
1003,3360,28
1003,3361,28
1003,3362,28
1003,3363,28
1003,3364,28
1003,3365,28
1003,3366,28
1003,3367,28
1003,3368,28
1003,3369,28
1001,337,29
1003,3370,28
1003,3371,28
1003,3372,28
1003,3373,28
1003,3374,28
1003,3375,28
1003,3376,28
1003,3377,28
1003,3378,28
1003,3379,28
1001,338,29
1003,3380,28
1003,3381,28
1003,3382,28
1003,3383,28
1003,3384,28
1003,3385,28
1003,3386,28
1003,3387,28
1003,3388,28
1003,3389,28
1001,339,29
1003,3390,28
1003,3391,28
1003,3392,29
1003,3393,29
1003,3394,29
1003,3395,29
1003,3396,29
1003,3397,29
1003,3398,29
1003,3399,29
1001,34,27
1001,340,29
1003,3400,29
1003,3401,29
1003,3402,29
1003,3403,29
1003,3404,29
1003,3405,29
1003,3406,29
1003,3407,29
1003,3408,29
1003,3409,29
1001,341,29
1003,3410,29
1003,3411,29
1003,3412,29
1003,3413,29
1003,3414,29
1003,3415,29
1003,3416,29
1003,3417,29
1003,3418,29
1003,3419,29
1001,342,29
1003,3420,29
1003,3421,29
1003,3422,29
1003,3423,29
1003,3424,29
1003,3425,29
1003,3426,29
1003,3427,29
1003,3428,29
1003,3429,29
1001,343,29
1003,3430,29
1003,3431,29
1003,3432,29
1003,3433,29
1003,3434,29
1003,3435,29
1003,3436,29
1003,3437,29
1003,3438,29
1003,3439,29
1001,344,29
1003,3440,29
1003,3441,29
1003,3442,29
1003,3443,29
1003,3444,29
1003,3445,29
1003,3446,29
1003,3447,29
1003,3448,29
1003,3449,29
1001,345,29
1003,3450,29
1003,3451,29
1003,3452,29
1003,3453,29
1003,3454,29
1003,3455,29
1003,3456,29
1003,3457,29
1003,3458,29
1003,3459,29
1001,346,29
1003,3460,29
1003,3461,29
1003,3462,29
1003,3463,29
1003,3464,29
1003,3465,29
1003,3466,29
1003,3467,29
1003,3468,29
1003,3469,29
1001,347,29
1003,3470,29
1003,3471,29
1003,3472,30
1003,3473,30
1003,3474,30
1003,3475,30
1003,3476,30
1003,3477,30
1003,3478,30
1003,3479,30
1001,348,30
1003,3480,30
1003,3481,30
1003,3482,30
1003,3483,30
1003,3484,30
1003,3485,30
1003,3486,30
1003,3487,30
1003,3488,30
1003,3489,30
1001,349,30
1003,3490,30
1003,3491,30
1003,3492,30
1003,3493,30
1003,3494,30
1003,3495,30
1003,3496,30
1003,3497,30
1003,3498,30
1003,3499,30
1001,35,27
1001,350,30
1003,3500,30
1003,3501,30
1003,3502,30
1003,3503,30
1003,3504,30
1003,3505,30
1003,3506,30
1003,3507,30
1003,3508,30
1003,3509,30
1001,351,30
1003,3510,30
1003,3511,30
1003,3512,30
1003,3513,30
1003,3514,30
1003,3515,30
1003,3516,30
1003,3517,30
1003,3518,30
1003,3519,30
1001,352,30
1003,3520,30
1003,3521,30
1003,3522,30
1003,3523,30
1003,3524,30
1003,3525,30
1003,3526,30
1003,3527,30
1003,3528,30
1003,3529,30
1001,353,30
1003,3530,30
1003,3531,30
1003,3532,30
1003,3533,30
1003,3534,30
1003,3535,30
1003,3536,30
1003,3537,30
1003,3538,30
1003,3539,30
1001,354,30
1003,3540,30
1003,3541,30
1003,3542,30
1003,3543,30
1003,3544,30
1003,3545,30
1003,3546,30
1003,3547,30
1003,3548,30
1003,3549,30
1001,355,30
1003,3550,30
1003,3551,30
1003,3552,31
1003,3553,31
1003,3554,31
1003,3555,31
1003,3556,31
1003,3557,31
1003,3558,31
1003,3559,31
1001,356,30
1003,3560,31
1003,3561,31
1003,3562,31
1003,3563,31
1003,3564,31
1003,3565,31
1003,3566,31
1003,3567,31
1003,3568,31
1003,3569,31
1001,357,30
1003,3570,31
1003,3571,31
1003,3572,31
1003,3573,31
1003,3574,31
1003,3575,31
1003,3576,31
1003,3577,31
1003,3578,31
1003,3579,31
1001,358,30
1003,3580,31
1003,3581,31
1003,3582,31
1003,3583,31
1003,3584,31
1003,3585,31
1003,3586,31
1003,3587,31
1003,3588,31
1003,3589,31
1001,359,30
1003,3590,31
1003,3591,31
1003,3592,31
1003,3593,31
1003,3594,31
1003,3595,31
1003,3596,31
1003,3597,31
1003,3598,31
1003,3599,31
1001,36,27
1001,360,30
1003,3600,31
1003,3601,31
1003,3602,31
1003,3603,31
1003,3604,31
1003,3605,31
1003,3606,31
1003,3607,31
1003,3608,31
1003,3609,31
1001,361,30
1003,3610,31
1003,3611,31
1003,3612,31
1003,3613,31
1003,3614,31
1003,3615,31
1003,3616,31
1003,3617,31
1003,3618,32
1003,3619,32
1001,362,30
1003,3620,32
1003,3621,32
1003,3622,32
1003,3623,32
1003,3624,32
1003,3625,32
1003,3626,32
1003,3627,32
1003,3628,32
1003,3629,32
1001,363,30
1003,3630,32
1003,3631,32
1003,3632,32
1003,3633,32
1003,3634,32
1003,3635,32
1003,3636,32
1003,3637,32
1003,3638,32
1003,3639,32
1001,364,30
1003,3640,32
1003,3641,32
1003,3642,32
1003,3643,32
1003,3644,32
1003,3645,32
1003,3646,32
1003,3647,32
1003,3648,32
1003,3649,32
1001,365,30
1003,3650,32
1003,3651,32
1003,3652,32
1003,3653,32
1003,3654,32
1003,3655,32
1003,3656,32
1003,3657,32
1003,3658,32
1003,3659,32
1001,366,30
1003,3660,32
1003,3661,32
1003,3662,32
1003,3663,32
1003,3664,32
1003,3665,32
1003,3666,32
1003,3667,32
1003,3668,32
1003,3669,32
1001,367,30
1003,3670,32
1003,3671,32
1003,3672,32
1003,3673,32
1003,3674,32
1003,3675,32
1003,3676,32
1003,3677,32
1003,3678,32
1003,3679,32
1001,368,30
1003,3680,32
1003,3681,27
1003,3682,27
1003,3683,27
1003,3684,28
1003,3685,28
1003,3686,28
1003,3687,29
1003,3688,29
1003,3689,29
1001,369,30
1003,3690,30
1003,3691,30
1003,3692,30
1003,3693,31
1003,3694,31
1003,3695,31
1003,3696,27
1003,3697,27
1003,3698,27
1003,3699,27
1001,37,27
1001,370,30
1003,3700,27
1003,3701,27
1003,3702,27
1003,3703,27
1003,3704,27
1003,3705,27
1003,3706,27
1003,3707,27
1003,3708,27
1003,3709,27
1001,371,30
1003,3710,27
1003,3711,27
1003,3712,27
1003,3713,27
1003,3714,27
1003,3715,27
1003,3716,27
1003,3717,27
1003,3718,27
1003,3719,27
1001,372,30
1003,3720,27
1003,3721,27
1003,3722,27
1003,3723,27
1003,3724,27
1003,3725,27
1003,3726,27
1003,3727,27
1003,3728,27
1003,3729,27
1001,373,30
1003,3730,27
1003,3731,27
1003,3732,27
1003,3733,27
1003,3734,27
1003,3735,27
1003,3736,27
1003,3737,27
1003,3738,27
1003,3739,27
1001,374,30
1003,3740,27
1003,3741,27
1003,3742,27
1003,3743,27
1003,3744,27
1003,3745,27
1003,3746,27
1003,3747,27
1003,3748,27
1003,3749,27
1001,375,30
1003,3750,27
1003,3751,27
1003,3752,27
1003,3753,27
1003,3754,27
1003,3755,27
1003,3756,27
1003,3757,27
1003,3758,27
1003,3759,27
1001,376,30
1003,3760,27
1003,3761,27
1003,3762,27
1003,3763,27
1003,3764,27
1003,3765,27
1003,3766,27
1003,3767,27
1003,3768,27
1003,3769,27
1001,377,30
1003,3770,27
1003,3771,27
1003,3772,27
1003,3773,27
1003,3774,27
1003,3775,27
1003,3776,27
1003,3777,27
1003,3778,27
1003,3779,27
1001,378,30
1003,3780,28
1003,3781,28
1003,3782,28
1003,3783,28
1003,3784,28
1003,3785,28
1003,3786,28
1003,3787,28
1003,3788,28
1003,3789,28
1001,379,30
1003,3790,28
1003,3791,28
1003,3792,28
1003,3793,28
1003,3794,28
1003,3795,28
1003,3796,28
1003,3797,28
1003,3798,28
1003,3799,28
1001,38,27
1001,380,30
1003,3800,28
1003,3801,28
1003,3802,28
1003,3803,28
1003,3804,28
1003,3805,28
1003,3806,28
1003,3807,28
1003,3808,28
1003,3809,28
1001,381,30
1003,3810,28
1003,3811,28
1003,3812,28
1003,3813,28
1003,3814,28
1003,3815,28
1003,3816,28
1003,3817,28
1003,3818,28
1003,3819,28
1001,382,30
1003,3820,28
1003,3821,28
1003,3822,28
1003,3823,28
1003,3824,28
1003,3825,28
1003,3826,28
1003,3827,28
1003,3828,28
1003,3829,28
1001,383,30
1003,3830,28
1003,3831,28
1003,3832,28
1003,3833,28
1003,3834,28
1003,3835,28
1003,3836,28
1003,3837,28
1003,3838,28
1003,3839,28
1001,384,30
1003,3840,28
1003,3841,28
1003,3842,28
1003,3843,28
1003,3844,28
1003,3845,28
1003,3846,28
1003,3847,28
1003,3848,28
1003,3849,28
1001,385,30
1003,3850,28
1003,3851,28
1003,3852,28
1003,3853,28
1003,3854,28
1003,3855,28
1003,3856,28
1003,3857,28
1003,3858,28
1003,3859,28
1001,386,30
1003,3860,28
1003,3861,28
1003,3862,28
1003,3863,28
1003,3864,29
1003,3865,29
1003,3866,29
1003,3867,29
1003,3868,29
1003,3869,29
1001,387,30
1003,3870,31
1003,3871,31
1003,3872,31
1003,3873,31
1003,3874,31
1003,3875,31
1003,3876,31
1003,3877,31
1003,3878,31
1003,3879,31
1001,388,30
1003,3880,31
1003,3881,31
1003,3882,31
1003,3883,31
1003,3884,33
1003,3885,33
1003,3886,33
1003,3887,33
1003,3888,33
1003,3889,33
1001,389,30
1003,3890,33
1003,3891,33
1003,3892,33
1003,3893,33
1003,3894,33
1003,3895,33
1003,3896,33
1003,3897,33
1003,3898,33
1003,3899,33
1001,39,27
1001,390,30
1003,3900,33
1003,3901,33
1003,3902,33
1003,3903,33
1003,3904,33
1003,3905,33
1003,3906,33
1003,3907,33
1003,3908,33
1003,3909,27
1001,391,30
1003,3910,28
1003,3911,29
1003,3912,30
1003,3913,31
1003,3914,32
1003,3915,32
1003,3916,29
1003,3917,29
1003,3918,29
1003,3919,29
1001,392,30
1003,3920,29
1003,3921,29
1003,3922,29
1003,3923,29
1003,3924,29
1003,3925,29
1003,3926,29
1003,3927,29
1003,3928,29
1003,3929,29
1001,393,30
1003,3930,29
1003,3931,29
1003,3932,29
1003,3933,29
1003,3934,29
1003,3935,29
1003,3936,29
1003,3937,29
1003,3938,29
1003,3939,29
1001,394,30
1003,3940,29
1003,3941,29
1003,3942,29
1003,3943,29
1003,3944,29
1003,3945,29
1003,3946,29
1003,3947,29
1003,3948,29
1003,3949,29
1001,395,30
1003,3950,29
1003,3951,29
1003,3952,29
1003,3953,29
1003,3954,29
1003,3955,29
1003,3956,29
1003,3957,29
1003,3958,29
1003,3959,29
1001,396,30
1003,3960,29
1003,3961,29
1003,3962,29
1003,3963,29
1003,3964,29
1003,3965,29
1003,3966,29
1003,3967,29
1003,3968,29
1003,3969,29
1001,397,31
1003,3970,29
1003,3971,29
1003,3972,29
1003,3973,29
1003,3974,29
1003,3975,29
1003,3976,29
1003,3977,29
1003,3978,29
1003,3979,29
1001,398,31
1003,3980,29
1003,3981,29
1003,3982,29
1003,3983,29
1003,3984,29
1003,3985,29
1003,3986,29
1003,3987,29
1003,3988,29
1003,3989,29
1001,399,31
1003,3990,29
1003,3991,29
1003,3992,29
1003,3993,29
1003,3994,30
1003,3995,30
1003,3996,30
1003,3997,30
1003,3998,30
1003,3999,30
1001,4,27
1001,40,27
1001,400,31
1003,4000,30
1003,4001,30
1003,4002,30
1003,4003,30
1003,4004,30
1003,4005,30
1003,4006,30
1003,4007,30
1003,4008,30
1003,4009,30
1001,401,31
1003,4010,30
1003,4011,30
1003,4012,30
1003,4013,30
1003,4014,30
1003,4015,30
1003,4016,30
1003,4017,30
1003,4018,30
1003,4019,30
1001,402,31
1003,4020,30
1003,4021,30
1003,4022,30
1003,4023,30
1003,4024,30
1003,4025,30
1003,4026,30
1003,4027,30
1003,4028,30
1003,4029,30
1001,403,31
1003,4030,30
1003,4031,30
1003,4032,30
1003,4033,30
1003,4034,30
1003,4035,30
1003,4036,30
1003,4037,30
1003,4038,30
1003,4039,30
1001,404,31
1003,4040,30
1003,4041,30
1003,4042,30
1003,4043,30
1003,4044,30
1003,4045,30
1003,4046,30
1003,4047,30
1003,4048,30
1003,4049,30
1001,405,31
1003,4050,30
1003,4051,30
1003,4052,30
1003,4053,30
1003,4054,30
1003,4055,30
1003,4056,30
1003,4057,30
1003,4058,30
1003,4059,30
1001,406,31
1003,4060,30
1003,4061,30
1003,4062,30
1003,4063,30
1003,4064,30
1003,4065,30
1003,4066,30
1003,4067,30
1003,4068,30
1003,4069,30
1001,407,31
1003,4070,30
1003,4071,30
1003,4072,30
1003,4073,30
1003,4074,30
1003,4075,30
1003,4076,30
1003,4077,30
1003,4078,31
1003,4079,31
1001,408,31
1003,4080,31
1003,4081,31
1003,4082,31
1003,4083,31
1003,4084,31
1003,4085,31
1003,4086,31
1003,4087,31
1003,4088,31
1003,4089,31
1001,409,31
1003,4090,31
1003,4091,31
1003,4092,31
1003,4093,31
1003,4094,31
1003,4095,31
1003,4096,31
1003,4097,31
1003,4098,31
1003,4099,31
1001,41,27
1001,410,31
1003,4100,31
1003,4101,31
1003,4102,31
1003,4103,31
1003,4104,31
1003,4105,31
1003,4106,31
1003,4107,31
1003,4108,31
1003,4109,31
1001,411,31
1003,4110,31
1003,4111,31
1003,4112,31
1003,4113,31
1003,4114,31
1003,4115,31
1003,4116,31
1003,4117,31
1003,4118,31
1003,4119,31
1001,412,31
1003,4120,31
1003,4121,31
1003,4122,31
1003,4123,31
1003,4124,31
1003,4125,31
1003,4126,31
1003,4127,31
1003,4128,31
1003,4129,31
1001,413,31
1003,4130,31
1003,4131,31
1003,4132,31
1003,4133,31
1003,4134,31
1003,4135,31
1003,4136,31
1003,4137,31
1003,4138,31
1003,4139,31
1001,414,31
1003,4140,31
1003,4141,31
1003,4142,31
1003,4143,31
1003,4144,31
1003,4145,31
1003,4146,31
1003,4147,31
1003,4148,31
1003,4149,31
1001,415,31
1003,4150,31
1003,4151,31
1003,4152,31
1003,4153,31
1003,4154,31
1003,4155,31
1003,4156,31
1003,4157,31
1003,4158,31
1003,4159,31
1001,416,31
1003,4160,31
1003,4161,31
1003,4162,33
1003,4163,33
1003,4164,33
1003,4165,33
1003,4166,33
1003,4167,33
1003,4168,33
1003,4169,33
1001,417,31
1003,4170,33
1003,4171,33
1003,4172,33
1003,4173,33
1003,4174,33
1003,4175,33
1003,4176,33
1003,4177,33
1003,4178,33
1003,4179,33
1001,418,31
1003,4180,33
1003,4181,33
1003,4182,33
1003,4183,33
1003,4184,33
1003,4185,33
1003,4186,33
1003,4187,33
1003,4188,32
1003,4189,32
1001,419,31
1003,4190,32
1003,4191,32
1003,4192,32
1003,4193,32
1003,4194,32
1003,4195,32
1003,4196,32
1003,4197,32
1003,4198,32
1003,4199,32
1001,42,27
1001,420,31
1003,4200,32
1003,4201,32
1003,4202,32
1003,4203,32
1003,4204,32
1003,4205,32
1003,4206,32
1003,4207,32
1003,4208,32
1003,4209,32
1001,421,31
1003,4210,32
1003,4211,32
1003,4212,32
1003,4213,32
1003,4214,32
1003,4215,32
1003,4216,32
1003,4217,32
1003,4218,32
1003,4219,32
1001,422,31
1003,4220,32
1003,4221,32
1003,4222,32
1003,4223,32
1003,4224,32
1003,4225,32
1003,4226,32
1003,4227,32
1003,4228,32
1003,4229,32
1001,423,31
1003,4230,32
1003,4231,32
1003,4232,32
1003,4233,32
1003,4234,32
1003,4235,32
1003,4236,32
1003,4237,32
1003,4238,32
1003,4239,32
1001,424,31
1003,4240,32
1003,4241,32
1003,4242,32
1003,4243,32
1003,4244,32
1003,4245,32
1003,4246,32
1003,4247,32
1003,4248,32
1003,4249,32
1001,425,31
1003,4250,32
1003,4251,32
1003,4252,32
1003,4253,32
1003,4254,32
111,4255,27
111,4256,27
111,4257,27
111,4258,27
111,4259,27
1001,426,31
111,4260,27
111,4261,27
111,4262,27
111,4263,27
111,4264,27
111,4265,27
111,4266,27
111,4267,27
111,4268,27
111,4269,27
1001,427,31
111,4270,27
111,4271,27
111,4272,27
111,4273,27
111,4274,27
111,4275,27
111,4276,27
111,4277,27
111,4278,27
111,4279,27
1001,428,31
111,4280,27
111,4281,27
111,4282,27
111,4283,27
111,4284,27
111,4285,27
111,4286,27
111,4287,27
111,4288,27
111,4289,27
1001,429,31
111,4290,27
111,4291,27
111,4292,27
111,4293,27
111,4294,27
111,4295,28
111,4296,28
111,4297,28
111,4298,28
111,4299,28
1001,43,27
1001,430,31
111,4300,28
111,4301,28
111,4302,28
111,4303,28
111,4304,28
111,4305,28
111,4306,28
111,4307,28
111,4308,28
111,4309,28
1001,431,31
111,4310,28
111,4311,28
111,4312,28
111,4313,28
111,4314,28
111,4315,28
111,4316,28
111,4317,28
111,4318,28
111,4319,28
1001,432,31
111,4320,28
111,4321,28
111,4322,28
111,4323,28
111,4324,28
111,4325,28
111,4326,28
111,4327,28
111,4328,28
111,4329,28
1001,433,31
111,4330,28
111,4331,28
111,4332,28
111,4333,28
111,4334,28
111,4335,29
111,4336,29
111,4337,29
111,4338,29
111,4339,29
1001,434,31
111,4340,29
111,4341,29
111,4342,29
111,4343,29
111,4344,29
111,4345,29
111,4346,29
111,4347,29
111,4348,29
111,4349,29
1001,435,31
111,4350,29
111,4351,29
111,4352,29
111,4353,29
111,4354,29
111,4355,29
111,4356,29
111,4357,29
111,4358,29
111,4359,29
1001,436,31
111,4360,29
111,4361,29
111,4362,29
111,4363,29
111,4364,29
111,4365,29
111,4366,29
111,4367,29
111,4368,29
111,4369,29
1001,437,31
111,4370,29
111,4371,29
111,4372,29
111,4373,29
111,4374,29
111,4375,30
111,4376,30
111,4377,30
111,4378,30
111,4379,30
1001,438,31
111,4380,30
111,4381,30
111,4382,30
111,4383,30
111,4384,30
111,4385,30
111,4386,30
111,4387,30
111,4388,30
111,4389,30
1001,439,31
111,4390,30
111,4391,30
111,4392,30
111,4393,30
111,4394,30
111,4395,30
111,4396,30
111,4397,30
111,4398,30
111,4399,30
1001,44,27
1001,440,31
111,4400,30
111,4401,30
111,4402,30
111,4403,30
111,4404,30
111,4405,30
111,4406,30
111,4407,30
111,4408,30
111,4409,30
1001,441,31
111,4410,30
111,4411,30
111,4412,30
111,4413,30
111,4414,30
111,4415,31
111,4416,31
111,4417,31
111,4418,31
111,4419,31
1001,442,31
111,4420,31
111,4421,31
111,4422,31
111,4423,31
111,4424,31
111,4425,31
111,4426,31
111,4427,31
111,4428,31
111,4429,31
1001,443,31
111,4430,31
111,4431,31
111,4432,31
111,4433,31
111,4434,31
111,4435,31
111,4436,31
111,4437,31
111,4438,31
111,4439,31
1001,444,31
111,4440,31
111,4441,31
111,4442,31
111,4443,31
111,4444,31
111,4445,31
111,4446,31
111,4447,31
111,4448,31
111,4449,31
1001,445,31
111,4450,31
111,4451,31
111,4452,31
111,4453,31
111,4454,31
111,4455,27
111,4456,27
111,4457,27
111,4458,27
111,4459,27
1001,446,31
111,4460,27
111,4461,27
111,4462,27
111,4463,27
111,4464,27
111,4465,27
111,4466,27
111,4467,27
111,4468,27
111,4469,27
1001,447,31
111,4470,27
111,4471,27
111,4472,27
111,4473,27
111,4474,27
111,4475,27
111,4476,27
111,4477,27
111,4478,27
111,4479,27
1001,448,31
111,4480,27
111,4481,27
111,4482,27
111,4483,27
111,4484,27
111,4485,27
111,4486,27
111,4487,27
111,4488,27
111,4489,27
1001,449,32
111,4490,27
111,4491,27
111,4492,27
111,4493,27
111,4494,28
111,4495,28
111,4496,28
111,4497,28
111,4498,28
111,4499,28
1001,45,27
1001,450,32
111,4500,28
111,4501,28
111,4502,28
111,4503,28
111,4504,28
111,4505,28
111,4506,28
111,4507,28
111,4508,28
111,4509,28
1001,451,32
111,4510,28
111,4511,28
111,4512,28
111,4513,28
111,4514,28
111,4515,28
111,4516,28
111,4517,28
111,4518,28
111,4519,28
1001,452,32
111,4520,28
111,4521,28
111,4522,28
111,4523,28
111,4524,28
111,4525,28
111,4526,28
111,4527,28
111,4528,28
111,4529,28
1001,453,32
111,4530,28
111,4531,28
111,4532,28
111,4533,29
111,4534,29
111,4535,29
111,4536,29
111,4537,29
111,4538,29
111,4539,29
1001,454,32
111,4540,29
111,4541,29
111,4542,29
111,4543,29
111,4544,29
111,4545,29
111,4546,29
111,4547,29
111,4548,29
111,4549,29
1001,455,32
111,4550,29
111,4551,29
111,4552,29
111,4553,29
111,4554,29
111,4555,29
111,4556,29
111,4557,29
111,4558,29
111,4559,29
1001,456,32
111,4560,29
111,4561,29
111,4562,29
111,4563,29
111,4564,29
111,4565,29
111,4566,29
111,4567,29
111,4568,29
111,4569,29
1001,457,32
111,4570,29
111,4571,29
111,4572,30
111,4573,30
111,4574,30
111,4575,30
111,4576,30
111,4577,30
111,4578,30
111,4579,30
1001,458,32
111,4580,30
111,4581,30
111,4582,30
111,4583,30
111,4584,30
111,4585,30
111,4586,30
111,4587,30
111,4588,30
111,4589,30
1001,459,32
111,4590,30
111,4591,30
111,4592,30
111,4593,30
111,4594,30
111,4595,30
111,4596,30
111,4597,30
111,4598,30
111,4599,30
1001,46,27
1001,460,32
111,4600,30
111,4601,30
111,4602,30
111,4603,30
111,4604,30
111,4605,30
111,4606,30
111,4607,30
111,4608,30
111,4609,30
1001,461,32
111,4610,30
111,4611,31
111,4612,31
111,4613,31
111,4614,31
111,4615,31
111,4616,31
111,4617,31
111,4618,31
111,4619,31
1001,462,32
111,4620,31
111,4621,31
111,4622,31
111,4623,31
111,4624,31
111,4625,31
111,4626,31
111,4627,31
111,4628,31
111,4629,31
1001,463,32
111,4630,31
111,4631,31
111,4632,27
111,4633,28
111,4634,29
111,4635,30
111,4636,31
111,4637,31
111,4638,31
111,4639,31
1001,464,32
111,4640,31
111,4641,31
111,4642,31
111,4643,31
111,4644,31
111,4645,31
111,4646,31
111,4647,31
111,4648,31
111,4649,31
1001,465,32
111,4650,31
111,4651,31
111,4652,31
111,4653,31
111,4654,31
111,4655,27
111,4656,28
111,4657,29
111,4658,30
111,4659,31
1001,466,32
111,4660,27
111,4661,28
